species,k_M,R_i,r_B,kap_R,k_J,Ww_i
Alosa_killarnensis,0.01096191698588192,6.228069860165954,0.0010803473641502826,0.95,0.002,73.40836152155495
Alosa_mediocris,0.12601172696340404,1255.644897040434,0.0031517602477948107,0.95,0.002,4206.9804377907585
Alosa_pseudoharengus,0.008573704696289623,945.5007100573946,0.0009094012577698977,0.95,0.002,645.05948280631
Alosa_sapidissima,0.06357882623705409,1411.9095131455629,0.0016822598768416043,0.95,0.002,3561.3271194770273
Alosa_saposchnikowii,0.02087450905049696,31.979449028985712,0.0007161191145053369,0.95,0.002,491.05396820221523
Alouatta_palliata,0.0009733869437921048,0.002487497244108614,0.0008016820841639733,0.95,0.00028628,6876.00146700175
Alphestes_immaculatus,0.006879187544843561,393.96728665205694,0.0012849949162992646,0.95,0.002,1027.7830136329424
Alpinocottus_poecilopus,0.011462516544769983,2.705294507849694,0.0005067923783635006,0.92,0.002,35.82665577460043
Alticola_argentatus,1.258083834320263,0.02484985207846257,0.04815361230149906,0.95,0.002,54.18228167925913
Alticola_strelzowi,0.4014194591573276,0.04577659927833642,0.03398468090615365,0.95,0.002,50.23412987620691
Aluterus_monoceros,0.02558411103669344,3400.091495918252,0.001873430110043262,0.95,0.002,5269.584388814045
Alytes_cisternasii,0.0304826493824365,0.28958808392604,0.0024976592493681604,0.95,0.002,4.48813253422985
Alytes_muletensis,0.010743077192391474,0.024233196029470418,0.001914508585879454,0.95,0.002,5.096644444693162
Alytes_obstetricans,0.004875714173266995,0.07669918920534258,0.0008496154515225201,0.95,0.002,5.4559366373262925
Amadina_erythrocephala,0.09599464979239429,0.013699139353353953,0.0402150054160424,0.95,0.002,23.222511356546367
Amadina_fasciata,0.23732578690315825,0.01365641754292866,0.05026488742752124,0.95,0.002,17.77602433524407
Amandava_subflava,0.06163165043136885,0.01280275827301174,0.04642183583716511,0.95,0.018652,7.334317163238087
Amarilladesma_mactroides,0.005589066899618305,2962.7504208388573,0.001006391202459889,0.95,0.0020179,11.607416362235284
Amatitlania_nigrofasciata,0.004618804382197294,1.6995757957763769,0.002202976985277147,0.95,0.002,35.9747988171213
Amaurornis_phoenicurus,0.0323665302138011,0.017892302695829296,0.01685782951083649,0.95,0.002,201.07938149261636
Amazona_aestiva,0.06779146186406447,0.005400713335944062,0.01634201140955902,0.95,0.02086,468.90860026005566
Amazona_agilis,0.07335378020931918,0.007913513881930005,0.02308978109462439,0.95,0.021815,210.722421533036
Amazona_amazonica,0.07928875084726353,0.006501786866638935,0.022407424299456236,0.95,0.02251,427.38821894032304
Amazona_finschi,0.07780955843579504,0.008031113831989692,0.017861679465315854,0.95,0.023328,419.3614465011744
Ambassis_agassizii,0.0028840258852001087,2.4144645313405424,0.0014276178118623124,0.95,0.002,13.481559438925673
Ambassis_gymnocephalus,0.01097161353590351,8.199639212382337,0.0034921811232739752,0.95,0.002,56.085770618241035
Ambigolimax_valentianus,0.0629763250040927,4.051493495101417,0.006205918989353523,0.475,0.002,3.7631086507170326
Ambiserrula_jugosa,0.0029353960690558845,83.13336562483207,0.0013149825341402764,0.95,0.002,19.428053138091865
Amblema_plicata,0.0072206670882873445,2843.184930443995,0.00033640575487066995,0.95,0.002,54.49408565769274
Ambloplites_constellatus,0.003621568324646084,30.654153141259116,0.0007277983029673099,0.95,0.0010484,327.30181676157764
Ambloplites_rupestris,0.0016094136727429268,30.06028870326572,0.0003694243223865876,0.95,0.00048115,590.5764833112888
Amblycercus_holosericeus,0.5224165815724076,0.005485664231104039,0.04475377714469452,0.95,0.002,74.71979404477796
Amblygaster_sirm,0.05337459969585215,367.61431898388986,0.004855263930369713,0.95,0.002,197.31528173230578
Amblygobius_bynoensis,0.010614437870121864,38.33581449710706,0.003957223453937633,0.95,0.002,10.075297225818305
Amblygobius_phalaena,0.006288960843853707,72.45012921719552,0.0025265815098768456,0.95,0.002,29.29594188903364
Amblyopsis_rosae,0.005131378459734425,0.06873597939228061,0.0007494421814299985,0.95,0.002,3.3822894058642006
Amblyopsis_spelaea,0.004623463263345571,0.19207120111114961,0.0005797184276163946,0.95,0.002,7.381838697982996
Amblypharyngodon_melettinus,0.004255135956734007,2.2202098153727916,0.0017189414295659196,0.95,0.001287,11.730897223384451
Amblypharyngodon_mola,0.006902251557398696,42.9457915136546,0.002235978997882563,0.95,0.0020876,93.5374843511702
Amblyraja_georgiana,0.03578197586532895,0.09876539860191405,0.0003382468164011894,0.95,0.002,15595.843712883243
Amblyraja_hyperborea,0.003812032849050232,0.07739196837073699,9.265513803230282e-5,0.95,0.002,11331.050750851055
Amblyraja_radiata,0.016963707805132986,0.06070291414665203,0.00026699285107558237,0.95,0.002,10583.821587348777
Amblyramphus_holosericeus,0.08967757455872928,0.008573084109327452,0.047077399679212595,0.95,0.026806,50.77577070378564
Amblyrhynchus_cristatus,0.0017218217129651267,0.010981735388122265,0.0005185452636453728,0.95,0.00050606,5640.862725460418
Amblysomus_hottentotus,0.16940924947447744,0.016372457905841624,0.024084903040401662,0.95,0.002,61.12529831406307
Ambystoma_gracile,0.0028760665053716443,0.41151704177436627,0.00046774481099079495,0.95,0.002,26.354007632714747
Ambystoma_jeffersonianum,0.00628139685049342,0.6896032433226933,0.0009468108448061263,0.95,0.002,7.2438069230584805
Ambystoma_macrodactylum,0.0024476407275979026,0.7425085320315544,0.00048202179252746603,0.95,0.002,15.700746217529614
Ambystoma_maculatum,0.0026570494740384564,0.16048810033025157,0.0005280051425350108,0.95,0.002,12.873490952545696
Ambystoma_mexicanum,0.003489037445886314,8.715650027976354,0.0007187953552979844,0.95,0.002,113.03222305952768
Ambystoma_opacum,0.018759196216192545,0.017817026450224375,0.0026751271185559704,0.95,0.002,1.2900270076842537
Ambystoma_texanum,0.24332635529936855,1.1065869836199962,0.005065926513181468,0.95,0.002,16.053094703070308
Ambystoma_tigrinum,0.007474204395679756,1.3734733967330799,0.0007663025482431407,0.95,0.002,126.06836745330145
Ameiurus_catus,0.0041300745808231275,156.9802488810408,0.0006946205050209791,0.95,0.002,10152.909835538569
Ameiurus_melas,0.0019130639330116879,10.60551824290635,0.0007664088975865128,0.95,0.00058037,3940.8405051834156
Ameiurus_natalis,0.006576265469931979,41.611832193313774,0.0017656419934331388,0.95,0.002,1738.2527749738358
Ameiurus_nebulosus,0.004341375925026062,37.4855043575975,0.001452602058363086,0.95,0.002,2109.719643302384
Americamysis_almyra,0.09720454545454545,0.9875961357157372,0.07628074587628986,0.95,0.002,0.002938131931627514
Americamysis_bahia,0.48524754580446533,1.7397121460332794,0.07524866897018921,0.95,0.17056,0.012546600840080085
Ametrida_centurio,0.5433151639421547,0.0028045924788183147,0.03864228355973715,0.95,0.002,11.931192813579807
Amia_calva,0.02949626508331737,172.68119500038674,0.000741792940310656,0.95,0.002,3898.7674160056436
Ammocrypta_beanii,0.006367148809164335,0.5980219162767793,0.0020951537541394117,0.95,0.002,2.5057646362126698
Ammocrypta_clara,0.004666589174852026,0.8704795815917604,0.0015044520299929618,0.95,0.002,3.7758946553166375
Ammocrypta_pellucida,0.009224891652104565,2.2384914793265787,0.003035651581880123,0.95,0.002,3.917114860310772
Ammodramus_aurifrons,0.6074968189889657,0.006815374010376243,0.06607118683993808,0.95,0.002,17.78718479187776
Ammodramus_savannarum,0.07381448516311737,0.03287906512704688,0.054476748597188235,0.95,0.022237,20.379514854880103
Ammodytes_americanus,0.038873826246180465,154.94304925188274,0.001394610664328776,0.95,0.002,42.45353758699539
Ammodytes_dubius,0.017067848102780888,67.36963354207866,0.0008200776094519388,0.95,0.002,38.730507686897504
Ammodytes_hexapterus,0.017853886642479982,161.19481473675586,0.0006140653046773707,0.95,0.002,115.30294375164829
Ammodytes_marinus,0.01112075053803562,67.73847240961251,0.0006704795325324273,0.95,0.002,69.37282176148923
Ammodytes_personatus,0.006794382726867493,43.49533989609656,0.001530198574124204,0.95,0.002,63.374469909050184
Ammodytes_tobianus,0.04935335471428226,67.50607730345446,0.002475648083019902,0.95,0.002,22.699800659183726
Ammomanes_deserti,0.09542698576317649,0.01644073511737948,0.06662887701249431,0.95,0.02889,22.06601129273208
Ammospermophilus_harrisii,0.15251868175910008,0.018657618795978027,0.016499327307064784,0.95,0.002,126.63645464285996
Ammospermophilus_leucurus,0.16454629925102773,0.028358434812873822,0.021548818491572717,0.95,0.002,133.54463357899223
Ammospiza_caudacuta,0.12656535895486334,0.02156949719379872,0.06188248223974947,0.95,0.036301,19.093057654674123
Ammospiza_leconteii,0.11541273751448905,0.021906523454369834,0.061363940310823796,0.95,0.035654,13.845338113978292
Ammospiza_maritima,0.08763178450997867,0.01892440483225379,0.05517295489107937,0.95,0.026657,22.617538863999016
Amniataba_caudavittata,0.0039000720043352007,2164.3712044281674,0.0016631509045720416,0.95,0.002,399.42418103162885
Amolops_mantzorum,0.024058907661803765,4.963173142763274,0.001484780107954383,0.95,0.0021683,37.191189020625
Amphibalanus_amphitrite,0.03603811363636364,724.5894829422372,0.02176619537309483,0.475,0.002,4.759567986407642
Amphilius_uranoscopus,0.0038591444979406628,0.018138295547408607,0.0008213719259974225,0.95,2.6907e-15,190.6338726984967
Amphilophus_citrinellus,0.006046249267323727,16.67840201723295,0.0019662004271048853,0.95,0.002,473.55420895888113
Amphioctopus_aegina,0.013804556166645499,2911.944982671856,0.003041163291582105,0.95,0.002,3605.271470735857
Amphioctopus_burryi,0.06120651385454234,2.7699925277460387,0.010737204634791853,0.95,0.002,93.79839128649574
Amphioctopus_fangsiao,0.05054231953309781,3.2380701936456,0.007216871798126274,0.95,0.002,227.32967278621643
Amphiprion_clarkii,0.0029003757360048345,6.867124967872852,0.0015880172808312866,0.95,0.002,74.96428915663155
Amphiprion_melanopus,0.010593610859202941,18.768931265536384,0.0036513484381854662,0.95,0.002,42.05659004209898
Amphiprion_ocellaris,0.006202583775448593,16.375841125213512,0.0029448980396826817,0.95,0.002,20.549315421169215
Amphisbaena_alba,0.0023250478011472273,0.04384958045754595,0.0007519187965475655,0.95,0.002,671.5960706562782
Amphispiza_bilineata,0.6511968210998065,0.00957306029963586,0.06853959171643637,0.95,0.002,17.705578618721944
Amphistichus_argenteus,0.0046026403769586464,0.2972199319105802,0.0005533913138420703,0.95,0.002,1706.516065616877
Amphiuma_means,0.0035597003013797734,0.0004506834572954002,0.000455428775619892,0.95,0.002,1171.0748897522901
Amphiuma_tridactylum,0.000942376571494604,0.5115182261505014,0.0004075094487936909,0.95,0.00026185,430.1555856023223
Amphiura_filiformis,0.017679411130096395,545.2328200716194,0.0020692266845075617,0.95,0.002,7.033778555890592
Ampullaceana_balthica,0.014126549823838647,0.06388576933368396,0.0021340145739786693,0.475,0.002,0.41195317439341045
Anabacerthia_striaticollis,0.28119174745341036,0.005484285558347222,0.06043538097094804,0.95,0.002,24.655839873204904
Anabas_testudineus,0.05094456213524228,234.79375036405835,0.016717833049857106,0.95,0.002,732.9246952999624
Anabazenops_dorsalis,0.35135629179085354,0.005478139145841526,0.04734642671080931,0.95,0.002,34.78326154163615
Anablepsoides_hartii,0.0036251531382030426,4.990709770690727,0.001388284549072102,0.95,0.002,12.177493989723914
Anadia_bogotensis,0.060198542004756016,0.008217954394255092,0.003174104631544024,0.95,0.002,3.6642769342508372
Anaecypris_hispanica,0.04291365227153099,7.570743190252246,0.004636535773334157,0.95,0.002,4.222794398318185
Anairetes_parulus,1.353292548024505,0.013667311187041618,0.0949984017627101,0.95,0.002,6.1823691476908476
Anarhichas_denticulatus,0.04407213987569338,115.91604609176274,0.0006148692622919526,0.95,0.002,31655.51193750408
Anarhichas_lupus,0.0037773551708792327,61.613833874315674,0.00019183421945481938,0.95,0.002,17798.451532981915
Anarhichas_minor,0.003824528978907035,98.51264993489902,0.0005044641852270054,0.95,0.002,27869.65242135527
Anas_acuta,1.3523734899449449,0.01982706173657424,0.06027325430986386,0.95,0.002,687.275039308984
Anas_aucklandica,0.08403100502896131,0.015114128731308848,0.01899317839739596,0.95,0.002,407.15246101184636
Anas_castanea,0.08422505654972604,0.026137193600122708,0.01699459764392345,0.95,0.002,608.8615903143619
Anas_chlorotis,0.08292764074802156,0.015048676923110217,0.01887681592399847,0.95,0.002,409.9610442793565
Anas_crecca,0.18482890290449866,0.026156431487694295,0.025675971182252157,0.95,0.002,281.40500119911195
Anas_diazi,0.34323819248895693,0.027279171593598356,0.02300301232512125,0.95,0.10281,1281.3303032775082
Anas_gracilis,0.5891730793436718,0.022153771716597114,0.031898603335727464,0.95,0.002,448.8555131614515
Anas_nesiotis,0.11509545496788305,0.019242563850377852,0.019518686055224922,0.95,0.002,418.9061107469071
Anas_platyrhynchos,0.018956407432358675,0.07286059518372749,0.01381105400644067,0.95,0.0057217,1113.4905917616486
Anas_rubripes,0.2045041650780494,0.02476128029378958,0.016942515306386154,0.95,0.061207,1101.9554052746112
Anas_sparsa,0.09463956690484195,0.01068439166698026,0.015646684725422768,0.95,0.027712,936.4275218529089
Anatololacerta_anatolica,0.002809335096806952,0.052694792112100916,0.0012890427696383203,0.95,0.002,7.997595584987477
Anatololacerta_danfordi,0.0025059435767682955,0.02361768120325018,0.0012719335450136178,0.95,0.002,6.806248488486041
Anaxyrus_americanus,0.017258623592102115,21.97850944882572,0.0025331901343094666,0.95,0.002,118.52837918560499
Anaxyrus_baxteri,1.5073922938692648,2.3575600126386584,0.010514036047181876,0.95,0.002,43.0249774752006
Anaxyrus_boreas,0.019245785258867373,9.198817762521204,0.0017754906054341648,0.95,0.002,93.23865847991635
Anaxyrus_californicus,0.16440944200076538,12.863229490532161,0.003136046931963339,0.95,0.002,171.91350486578656
Anaxyrus_cognatus,0.006013422849628437,27.232315155641317,0.0019958750400634684,0.95,0.002,44.406043349375196
Anaxyrus_fowleri,0.07912110278688984,23.247793684857537,0.0025389379821762546,0.95,0.002,60.09857590032855
Anchoa_hepsetus,0.026093803014044903,127.48100504421328,0.0060476624142997365,0.95,0.002,29.445065521806576
Anchoa_mitchilli,0.005423764834868873,115.6281593693873,0.0023355547099816465,0.95,0.002,7.764735976027455
Anchoa_nasus,0.002090384384139885,45.57246566384754,0.000918710655659614,0.95,0.00049076,36.18564674859334
Anchoa_panamensis,0.006458278063972866,87.75442921104593,0.003153804021877968,0.95,0.0019989,48.42882791234052
Anchoa_tricolor,0.007336969853067432,3.172631703657645,0.0020783890192668806,0.95,0.002,24.551345361525872
Anchovia_surinamensis,0.00549303871965775,5.162410698736404,0.0019865003074650027,0.95,0.002,44.60258419195819
Anchoviella_guianensis,0.10197274353531037,23.32826162565255,0.015387951666730973,0.95,0.002,13.182687037215564
Ancistrocheirus_lesueurii,0.002475735950142923,4668.964008997263,0.0004666248215568237,0.95,0.002,175836.39271494237
Ancistrops_strigilatus,0.023374908786289617,0.013710862815905799,0.024738984454698548,0.95,0.002,35.891186834859845
Ancylus_fluviatilis,0.03786502166817522,0.1667321226674276,0.007430672839844212,0.475,0.002,0.02255746454731595
Andigena_hypoglauca,0.10222517050866894,0.01921589040958041,0.026126821630668987,0.95,0.002,296.95792765493354
Andrias_davidianus,0.003604368075992382,0.9177434713282586,0.0001910129841607664,0.95,0.0010829,31083.273308160697
Andrias_japonicus,0.0007482416912897098,2.7427848776521917,9.997031971537277e-5,0.95,0.00022452,34868.49152140692
Aneides_aeneus,0.007117581360995168,0.1546548550557183,0.0009565914471069085,0.95,0.002,7.234575031198832
Aneides_flavipunctatus,0.009459571854810762,0.07676905675316524,0.0011398027577905197,0.95,0.002,13.093648403281188
Aneides_lugubris,0.0011692085927376644,0.05479450738022789,0.00045655894525325845,0.95,0.00034858,22.60473959164725
Anguilla_anguilla,0.004352743515000758,704.1708737460235,0.00015862226757453298,0.95,0.002,3439.2446240283925
Anguilla_japonica,0.003925598162742606,623.3451191991445,0.0001510631085987353,0.95,0.002,3744.6501313849285
Anguilla_marmorata,0.0012683753821521536,1524.0858472992284,0.0002829594584661064,0.95,0.00036096,10976.303538185359
Anguilla_mossambica,0.00047768612718549484,633.413948631553,0.0002569754395005318,0.95,0.00014315,8293.77281109415
Anguilla_nebulosa,0.001546729248028597,660.7416227057588,0.0008878910673832498,0.95,0.00046438,6790.33156736329
Anguilla_rostrata,0.0387701025231052,1513.2900196964274,0.00010919186902714741,0.95,0.01161,6812.385392538403
Anguis_fragilis,0.004630126485243389,0.13963312429547559,0.0018108928078089351,0.95,0.002,40.74721450381478
Angustassiminea_castanea,0.00452475939137667,0.44365833886009626,0.0010656373820774584,0.95,0.002,0.0028936424726894064
Anhinga_anhinga,0.09429500849743601,0.01092132150574801,0.01316130447429391,0.95,0.002,1279.5722562095348
Anhinga_rufa,0.053324937771443745,0.010960644752204313,0.012330632811981252,0.95,0.002,1558.9663838159
Anisarchus_medius,0.017972345909550526,2.087123081749053,0.00048279002965938685,0.95,0.002,71.32311809122578
Anisognathus_igniventris,0.5199783630125997,0.005570554508629589,0.05239261525600327,0.95,0.002,32.73256166548082
Anisotremus_interruptus,0.0013338531556472257,5641.9630563566525,0.00046567184837745446,0.95,0.00039319,4257.4963447717
