species,genus,k_M,L_m,g,A0
Ambloplites_constellatus,Ambloplites,0.003621568324646084,5.174,1.219607572502362,5500.372593942007
Ambloplites_rupestris,Ambloplites,0.0016094136727429268,6.8128,1.6853307279027991,3991.0784468559377
Amblycercus_holosericeus,Amblycercus,0.5224165815724076,1.2713,0.032263883264403284,227879.1757376412
Amblygaster_sirm,Amblygaster,0.05337459969585215,2.256,0.2087231426161481,26251.510314877254
Amblygobius_bynoensis,Amblygobius,0.010614437870121864,1.6903,1.1596523258564952,4999.480144616402
Amblygobius_phalaena,Amblygobius,0.006288960843853707,2.4814,1.3732401810347858,4222.432683154456
Amblyopsis_rosae,Amblyopsis,0.005131378459734425,1.3486,3.167693547310944,1744.3081056867243
Amblyopsis_spelaea,Amblyopsis,0.004623463263345571,1.7173,2.749917880190746,2105.9185067188355
Amblypharyngodon_melettinus,Amblypharyngodon,0.004255135956734007,1.1752,4.041686078312381,1324.8149813928726
Amblypharyngodon_mola,Amblypharyngodon,0.006902251557398696,1.4838,1.8000185958409909,3012.977485544068
Amblyraja_georgiana,Amblyraja,0.03578197586532895,11.1753,0.15882490481495032,46828.62197989069
Amblyraja_hyperborea,Amblyraja,0.003812032849050232,12.8019,0.6106399295102751,20254.086907290086
Amblyraja_radiata,Amblyraja,0.016963707805132986,10.902000000000001,0.178329704677142,32991.50895933077
Amblyramphus_holosericeus,Amblyramphus,0.08967757455872928,2.0485,0.23690762762729148,31616.718045657934
Amblyrhynchus_cristatus,Amblyrhynchus,0.0017218217129651267,14.5838,1.6717970487808622,5651.314031417599
Amblysomus_hottentotus,Amblysomus,0.16940924947447744,1.8178,0.1273736912597155,63349.859220139864
Ambystoma_gracile,Ambystoma,0.0028760665053716443,2.7045,3.616846987395937,2140.8573677051945
Ambystoma_jeffersonianum,Ambystoma,0.00628139685049342,1.6897,2.6506367177024166,3231.705906682186
Ambystoma_macrodactylum,Ambystoma,0.0024476407275979026,2.2483,3.616734354867845,2458.336592291462
Ambystoma_maculatum,Ambystoma,0.0026570494740384564,2.1406,3.773243151356013,2013.4124911511303
Ambystoma_mexicanum,Ambystoma,0.003489037445886314,4.435,4.540942228439997,1905.6729001773033
Ambystoma_opacum,Ambystoma,0.018759196216192545,0.88301,1.310931459536203,5629.7510093820365
Ambystoma_texanum,Ambystoma,0.24332635529936855,1.0447,0.09029789610179409,84277.27120225079
Ambystoma_tigrinum,Ambystoma,0.007474204395679756,3.8575000000000004,0.9757647865661367,7708.267833817825
Ameiurus_catus,Ameiurus,0.0041300745808231275,13.2216,0.431672640770589,13116.171735057651
Ameiurus_melas,Ameiurus,0.0019130639330116879,13.7951,2.548756538861332,2087.920995536292
Ameiurus_natalis,Ameiurus,0.006576265469931979,1.5921,2.0254874545420014,2711.717628094922
Ameiurus_nebulosus,Ameiurus,0.004341375925026062,1.0767,5.035556253022184,1077.5808444243378
Americamysis_almyra,Americamysis,0.09720454545454545,0.06932,2.9829840390791147,1514.8742269958618
Americamysis_bahia,Americamysis,0.48524754580446533,0.082353,0.26618059233006613,17801.3904179436
Ametrida_centurio,Ametrida,0.5433151639421547,0.73832,0.05729913274631885,197757.66629292278
Amia_calva,Amia,0.02949626508331737,6.299,0.1378386282712366,67194.65305547653
Ammocrypta_beanii,Ammocrypta,0.006367148809164335,0.77205,4.571218412855405,1161.3575411749189
Ammocrypta_clara,Ammocrypta,0.004666589174852026,1.097,4.09884394517389,1318.4893384022541
Ammocrypta_pellucida,Ammocrypta,0.009224891652104565,1.4547999999999999,4.572376852382041,1251.741469086346
Ammodramus_aurifrons,Ammodramus,0.6074968189889657,0.85228,0.041320511226217146,178689.18973650518
Ammodramus_savannarum,Ammodramus,0.07381448516311737,1.6788,0.36848845454937756,21310.11441606371
Ammodytes_americanus,Ammodytes,0.038873826246180465,0.71418,0.6767302318848886,11881.280950502744
Ammodytes_dubius,Ammodytes,0.017067848102780888,0.9357100000000002,1.4127873688649213,5203.458118015958
Ammodytes_hexapterus,Ammodytes,0.017853886642479982,1.1967,1.8697217372511128,3970.0725093051165
Ammodytes_marinus,Ammodytes,0.01112075053803562,1.7274,1.4917242661349077,4356.742165062445
Ammodytes_personatus,Ammodytes,0.006794382726867493,1.1781,2.885640429257614,1934.1278529965734
Ammodytes_tobianus,Ammodytes,0.04935335471428226,0.73459,0.7703875315053451,8160.6049424001285
Ammomanes_deserti,Ammomanes,0.09542698576317649,1.6957,0.34182131136792787,22717.29617972036
Ammospermophilus_harrisii,Ammospermophilus,0.15251868175910008,1.9211000000000003,0.07499224253815003,116405.26124334357
Ammospermophilus_leucurus,Ammospermophilus,0.16454629925102773,2.0329,0.0922404505687226,102836.10307008299
Ammospiza_caudacuta,Ammospiza,0.12656535895486334,1.4261,0.2171197581260254,35974.3072489503
Ammospiza_leconteii,Ammospiza,0.11541273751448905,1.3225,0.24067480086121598,32125.571053365147
Ammospiza_maritima,Ammospiza,0.08763178450997867,1.6562,0.29821044483500164,25636.150341375724
Amniataba_caudavittata,Amniataba,0.0039000720043352007,3.1447,1.6802890601225058,3492.0953251567094
Amolops_mantzorum,Amolops,0.024058907661803765,2.8487,2.2390952722404522,3922.7606082295033
Amphibalanus_amphitrite,Amphibalanus,0.03603811363636364,0.077853,7.170466333056103,618.7576522494053
Amphilius_uranoscopus,Amphilius,0.0038591444979406628,5.3303,7.134037979696033,806.5058759629244
Amphilophus_citrinellus,Amphilophus,0.006046249267323727,5.9199,0.8958128367568794,5903.1019329659375
Amphioctopus_aegina,Amphioctopus,0.013804556166645499,1.0949,0.38076407881536173,14554.020681258458
Amphioctopus_burryi,Amphioctopus,0.06120651385454234,0.58833,0.61655732232148,9136.671991350975
Amphioctopus_fangsiao,Amphioctopus,0.05054231953309781,2.0949,0.5529031822534445,10954.247757735187
Amphiprion_clarkii,Amphiprion,0.0029003757360048345,3.7538,2.9689282686693574,1914.7275585940722
Amphiprion_melanopus,Amphiprion,0.010593610859202941,2.5568,0.8900253868645003,6970.533682058169
Amphiprion_ocellaris,Amphiprion,0.006202583775448593,2.1881,1.846318409242332,4409.243179309194
Amphisbaena_alba,Amphisbaena,0.0023250478011472273,6.839,1.2791646785848962,7591.172861210882
Amphispiza_bilineata,Amphispiza,0.6511968210998065,0.8416,0.03993451333647774,184944.95224050735
Amphistichus_argenteus,Amphistichus,0.0046026403769586464,3.2546,2.449439526247616,2455.419849405682
Amphiuma_means,Amphiuma,0.0035597003013797734,6.9956000000000005,0.4684719233213657,15597.550672441801
Amphiuma_tridactylum,Amphiuma,0.000942376571494604,6.5142,4.582795494484423,3583.3492972943923
Amphiura_filiformis,Amphiura,0.017679411130096395,0.34375,5.0020588296015465,473.4299341323089
Ampullaceana_balthica,Ampullaceana,0.014126549823838647,0.62143,2.672047332728816,1531.960789533166
Anabacerthia_striaticollis,Anabacerthia,0.28119174745341036,1.2478,0.09980874385375729,75329.06093370773
Anabas_testudineus,Anabas,0.05094456213524228,0.5224,0.9114192180699293,5743.732994063536
Anabazenops_dorsalis,Anabazenops,0.35135629179085354,1.203,0.06033146191419339,122291.36762509312
Anablepsoides_hartii,Anablepsoides,0.0036251531382030426,1.4954,3.894076684871347,1780.4876305191945
Anadia_bogotensis,Anadia,0.060198542004756016,0.94865,0.3884438905804096,22727.915944030556
Anaecypris_hispanica,Anaecypris,0.04291365227153099,1.0012,0.4795747401180825,11973.416869531737
Anairetes_parulus,Anairetes,1.353292548024505,0.51584,0.026284861593322797,283780.0724864302
Anarhichas_denticulatus,Anarhichas,0.04407213987569338,1.3422,0.28960185735902416,24614.93504738893
Anarhichas_lupus,Anarhichas,0.0037773551708792327,2.7377,3.9455520198369687,1966.0297202681418
Anarhichas_minor,Anarhichas,0.003824528978907035,1.3177,1.4594663287696767,4835.845669999003
Anas_acuta,Anas,1.3523734899449449,2.237,0.01882450085896589,389155.71656598744
Anas_aucklandica,Anas,0.08403100502896131,3.0962,0.10339123330940028,81944.39543504197
Anas_castanea,Anas,0.08422505654972604,3.4987000000000004,0.09128601814308537,85161.92904798142
Anas_chlorotis,Anas,0.08292764074802156,3.113,0.10420147084217528,81120.98059781807
Anas_crecca,Anas,0.18482890290449866,2.3816,0.06111018137395989,127786.04533744643
Anas_diazi,Anas,0.34323819248895693,2.8338,0.026017088931251046,356364.04634703934
Anas_gracilis,Anas,0.5891730793436718,1.9885000000000002,0.02296062945960364,361391.101854756
Anas_nesiotis,Anas,0.11509545496788305,2.8675,0.07562200360239482,108036.38388215766
Anas_platyrhynchos,Anas,0.018956407432358675,6.2067,0.3805817013077562,23563.798387447125
Anas_rubripes,Anas,0.2045041650780494,2.9568,0.032361029739612426,268232.6602268159
Anas_sparsa,Anas,0.09463956690484195,3.6255,0.06672966779416213,120173.84727887956
Anatololacerta_anatolica,Anatololacerta,0.002809335096806952,1.7097,3.9091255599476193,4144.287272800102
Anatololacerta_danfordi,Anatololacerta,0.0025059435767682955,1.7847,7.393192514063988,1362.287070478156
Anaxyrus_americanus,Anaxyrus,0.017258623592102115,4.2084,2.4132882349818203,3803.423858501001
Anaxyrus_baxteri,Anaxyrus,1.5073922938692648,0.7232999999999999,0.021372161244125668,726192.1836852529
Anaxyrus_boreas,Anaxyrus,0.019245785258867373,3.1801000000000004,0.7534043584080395,12237.3298677738
Anaxyrus_californicus,Anaxyrus,0.16440944200076538,2.0181,0.06069717300924243,128330.06613197945
Anaxyrus_cognatus,Anaxyrus,0.006013422849628437,2.4606,1.7030907008496763,12762.702710735939
Anaxyrus_fowleri,Anaxyrus,0.07912110278688984,1.7465000000000002,0.1828345978205218,66247.58370575914
Anchoa_hepsetus,Anchoa,0.026093803014044903,1.7917,0.8671451187847462,6527.523949003089
Anchoa_mitchilli,Anchoa,0.005423764834868873,1.7051,4.477587044430704,2605.7235322930524
Anchoa_nasus,Anchoa,0.002090384384139885,2.8301999999999996,3.0429975482614915,1879.6379960907782
Anchoa_panamensis,Anchoa,0.006458278063972866,2.2176,1.559711713907751,3423.870029471854
Anchoa_tricolor,Anchoa,0.007336969853067432,2.4458,1.7279695299622702,3086.152442828163
Anchovia_surinamensis,Anchovia,0.00549303871965775,2.743,2.548016693648209,2063.968091699208
Anchoviella_guianensis,Anchoviella,0.10197274353531037,0.9785000000000001,0.427889947776776,12358.430321392647
Ancistrocheirus_lesueurii,Ancistrocheirus,0.002475735950142923,3.7657,1.0632981658280416,5235.554957898954
Ancistrops_strigilatus,Ancistrops,0.023374908786289617,2.3184,0.6290366770057516,12115.099191753494
Ancylus_fluviatilis,Ancylus,0.03786502166817522,0.22443,2.552115854063274,1633.709637109818
Andigena_hypoglauca,Andigena,0.10222517050866894,2.8548,0.1008010019098423,75797.92032999349
Andrias_davidianus,Andrias,0.003604368075992382,20.9926,0.4871072768433781,15206.135120978859
Andrias_japonicus,Andrias,0.0007482416912897098,30.2267,4.740707542566656,1691.9764171422662
Aneides_aeneus,Aneides,0.007117581360995168,1.5896,1.836026421835256,5162.210544914551
Aneides_flavipunctatus,Aneides,0.009459571854810762,1.8864999999999998,1.3832632584173938,6122.948624158704
Aneides_lugubris,Aneides,0.0011692085927376644,2.697,7.970239766912632,981.1952446626527
Anguilla_anguilla,Anguilla,0.004352743515000758,11.9437,1.2254206398708365,4688.034564014019
Anguilla_japonica,Anguilla,0.003925598162742606,8.0414,0.22748536769336603,28541.956165801264
Anguilla_marmorata,Anguilla,0.0012683753821521536,14.6394,0.5037199358185459,11499.535446909878
Anguilla_mossambica,Anguilla,0.00047768612718549484,16.7073,1.5436961038589552,3582.667119551593
Anguilla_nebulosa,Anguilla,0.001546729248028597,14.2863,0.8766333275442291,6115.803352202139
Anguilla_rostrata,Anguilla,0.0387701025231052,6.6469999999999985,0.08661070267158205,102159.55246785608
Anguis_fragilis,Anguis,0.004630126485243389,2.809,2.112866873035819,5788.19596069869
Angustassiminea_castanea,Angustassiminea,0.00452475939137667,0.055146,80.72622538802706,54.03083324231743
Anhinga_anhinga,Anhinga,0.09429500849743601,4.0296,0.06262580457194582,119565.55974946292
Anhinga_rufa,Anhinga,0.053324937771443745,5.1131,0.10820238031177166,68702.63114296303
Anisarchus_medius,Anisarchus,0.017972345909550526,0.8227500000000001,1.7319562555495738,3423.443329932786
Anisognathus_igniventris,Anisognathus,0.5199783630125997,1.0189,0.03816491650298334,192948.6682301316
Anisotremus_interruptus,Anisotremus,0.0013338531556472257,11.7258,1.0295709731488523,7492.8341418725895
Anisotremus_surinamensis,Anisotremus,0.00278911413943973,13.3207,0.4648890259531842,13310.705720286318
Anniella_pulchra,Anniella,0.002393768320609486,1.5712,6.682373491940084,2201.2677397686693
Anodonta_anatina,Anodonta,0.003173363538810063,1.1296999999999997,4.277606431550268,549.1100666861414
Anodonta_cygnea,Anodonta,0.008205923036827628,3.0637999999999996,0.23262116006721206,12454.111826042988
Anodontites_trapesialis,Anodontites,0.005560934952976656,4.8924,0.5527760099465221,5068.523444202551
Anodontostoma_chacunda,Anodontostoma,0.008970266209884377,2.6583999999999994,1.1576095246680864,15896.655348552256
Anolis_acutus,Anolis,0.02600177060246044,1.0302,1.382012421268828,10201.357134906575
Anolis_carolinensis,Anolis,0.0034819272804133233,1.4941000000000002,5.429856373555056,2604.555297764333
Anolis_gundlachi,Anolis,0.016156202143950995,1.129,1.2669711483970632,7615.846667062028
Anolis_nebulosus,Anolis,0.010529033024939525,1.0106,2.0967722218770097,4820.811844190355
Anolis_opalinus,Anolis,0.026723503257458665,0.83127,1.0613813827830327,17620.59170626297
Anolis_sagrei,Anolis,0.021578406404353843,1.0003,1.6291496695885648,10120.891190307599
Anoplopoma_fimbria,Anoplopoma,1.9130325282654994,1.3398999999999999,0.009680984789975323,727246.8408087442
Anoura_caudifer,Anoura,0.6041205733320908,0.78712,0.0602945790259342,153065.07050342252
Anoura_latidens,Anoura,1.1284394750267148,0.70614,0.028845324210806076,351088.79353795794
Anous_cerulea,Anous,0.0395086544031673,2.1074,0.2334479262250112,33172.71706119453
Anous_minutus,Anous,0.03722904765070222,2.7617,0.2713113354416625,29129.273816286382
Anous_stolidus,Anous,0.06726460481858995,2.9207,0.12814839883074305,59967.49098001815
Anous_tenuirostris,Anous,0.06022161137060087,2.3518,0.18785676047821456,48924.50282616955
Anoxypristis_cuspidata,Anoxypristis,0.014109846902231446,30.4865,0.050857838365965205,106509.53577193846
Anser_anser,Anser,1.0490640533612945,3.1299,0.007412594833851564,1.011456034948318e6
Anser_caerulescens,Anser,0.19205603314141997,3.7988,0.030084330754307123,271168.98121273326
Anser_canagicus,Anser,0.16254569557239693,4.4163,0.03795915430680728,198707.7667846944
Antechinomys_laniger,Antechinomys,0.21601437134084545,1.2394,0.07637969812547314,103254.33195721818
Antechinus_agilis,Antechinus,0.06289920081204274,1.81,0.21142307644217875,37318.439692707856
Antechinus_flavipes,Antechinus,0.17164679830082172,1.3826,0.07112793211248802,110437.71484403251
Antechinus_leo,Antechinus,0.19172715951432986,1.5393999999999999,0.08155319310393704,96336.83124913523
Antechinus_stuartii,Antechinus,0.1348829398378793,1.4649,0.11198946262727168,70140.26672928101
Antechinus_swainsonii,Antechinus,0.038170711504926895,2.293,0.26186671683373947,30039.966308731317
Anthobaphes_violacea,Anthobaphes,0.05808534672367389,1.311,0.40480689046623375,18873.711344355448
Anthracoceros_malayanus,Anthracoceros,0.08947992607530535,4.2758,0.09424506858514857,81170.89461296795
Anthreptes_orientalis,Anthreptes,0.34017332982905774,0.81363,0.06298612859963636,116859.58286923084
Anthus_campestris,Anthus,0.36934027545966874,0.8768699999999999,0.08200061939053697,92260.8272397154
Anthus_hellmayri,Anthus,0.08308280380148776,1.5373,0.2812801558979867,26940.4367291863
Anthus_pratensis,Anthus,0.08654923350022878,1.4995,0.23942720124564548,31503.972654829988
Anthus_rubescens,Anthus,0.09813051800049975,1.4645999999999997,0.22004988475101103,35312.59632533041
Anthus_rufulus,Anthus,0.3834064730754737,1.1585,0.059789309059025506,124908.58124398915
Anthus_spinoletta,Anthus,0.1287968063580782,1.3894,0.18722518614890105,41717.48887988295
Anthus_spragueii,Anthus,0.10845860599831798,1.4820000000000002,0.1852607012966633,40517.01915863955
Anthus_trivialis,Anthus,1.4863449959687867,0.75569,0.020086073378248682,367630.03461281833
Antidorcas_marsupialis,Antidorcas,0.0036111560385403245,28.3101,2.2452810921707274,3824.0674576169868
Antigone_antigone,Antigone,0.09685872813450185,6.7139,0.0524957861310972,154333.9009635274
Antigone_canadensis,Antigone,0.0708014466165537,6.9465,0.10215682619104009,72678.44308765543
Antigone_rubicunda,Antigone,0.08281435319659528,7.0054,0.07599272097198732,101078.52640287188
Antigone_vipio,Antigone,0.10475807426275657,6.239,0.0719875073393478,117895.86726866146
Antilocapra_americana,Antilocapra,0.002737807241435313,31.9421,3.1919475125570025,2994.4635926851106
Antimora_microlepis,Antimora,0.003113543843107779,4.2673,1.4288267222470088,7325.531666666666
Antimora_rostrata,Antimora,0.003408573411280331,4.5751,1.279099545606943,8177.518189201383
Antrostomus_vociferus,Antrostomus,0.0973618410026968,1.6902,0.1523022009358104,71537.84979075646
Antrozous_pallidus,Antrozous,0.23421790779954288,1.0641,0.08245353615090567,112367.80131036586
Anyperodon_leucogrammicus,Anyperodon,0.0014803867756645055,3.3537000000000003,3.1934993979170376,1742.5749923417643
Aonyx_cinerea,Aonyx,0.10289189254888027,5.6355,0.05591817399347813,171436.9851660491
Aotus_trivirgatus,Aotus,0.004302489451107938,9.3882,9.015753289471352,1456.7053149367343
Apalone_mutica,Apalone,0.0023784130072336453,14.5436,2.082092186899071,7338.964418410967
Apalone_spinifera,Apalone,0.0011993488056186213,23.9425,2.941452119016014,2839.9470498616765
Apathya_cappadocica,Apathya,0.004420206689077338,1.8314,2.977455733561021,10756.695739173587
Apatosaurus_spec,Apatosaurus,0.0022328908227229388,113.0779,0.09026870518729148,93802.34141021146
Apeltes_quadracus,Apeltes,0.029362912578895416,1.1782,1.2837550961399498,4092.22585798698
Aphanius_anatoliae,Aphanius,0.0036010848044025208,1.1535,8.815914957553417,830.0250534876229
Aphanius_danfordii,Aphanius,0.007040629037906798,1.6317,2.0147639560902575,3015.280268815754
Aphanius_dispar,Aphanius,0.050023162794035604,1.0532,0.5430450510119216,9747.967264577788
Aphanius_fasciatus,Aphanius,0.0020080844711403687,1.8299999999999998,9.877286794735506,702.3461438280247
